unitid,year,fips,race,sex,completers
109730,2014,6,5,1,0
109730,2014,6,5,99,0
109730,2014,6,5,2,0
109730,2014,6,4,1,2
109730,2014,6,4,99,3
109730,2014,6,4,2,1
109730,2014,6,2,1,31
109730,2014,6,2,99,38
109730,2014,6,2,2,7
109730,2014,6,3,1,38
109730,2014,6,3,99,46
109730,2014,6,3,2,8
109730,2014,6,6,1,0
109730,2014,6,6,99,0
109730,2014,6,6,2,0
109730,2014,6,8,1,0
109730,2014,6,8,99,0
109730,2014,6,8,2,0
109730,2014,6,99,1,99
109730,2014,6,99,99,119
109730,2014,6,99,2,20
109730,2014,6,9,1,0
109730,2014,6,9,99,0
109730,2014,6,9,2,0
109730,2014,6,1,1,28
109730,2014,6,1,99,32
109730,2014,6,1,2,4
109730,2015,6,7,1,0
109730,2015,6,7,99,0
109730,2015,6,7,2,0
109730,2015,6,5,1,0
109730,2015,6,5,99,0
109730,2015,6,5,2,0
109730,2015,6,4,1,2
109730,2015,6,4,99,3
109730,2015,6,4,2,1
109730,2015,6,2,1,29
109730,2015,6,2,99,36
109730,2015,6,2,2,7
109730,2015,6,3,1,37
109730,2015,6,3,99,53
109730,2015,6,3,2,16
109730,2015,6,6,1,1
109730,2015,6,6,99,2
109730,2015,6,6,2,1
109730,2015,6,8,1,0
109730,2015,6,8,99,0
109730,2015,6,8,2,0
109730,2015,6,99,1,87
109730,2015,6,99,99,114
109730,2015,6,99,2,27
109730,2015,6,9,1,5
109730,2015,6,9,99,5
109730,2015,6,9,2,0
109730,2015,6,1,1,13
109730,2015,6,1,99,15
109730,2015,6,1,2,2
109785,2014,6,7,1,20
109785,2014,6,7,99,62
109785,2014,6,7,2,42
109785,2014,6,5,1,1
109785,2014,6,5,99,11
109785,2014,6,5,2,10
109785,2014,6,4,1,96
109785,2014,6,4,99,290
109785,2014,6,4,2,194
109785,2014,6,2,1,73
109785,2014,6,2,99,208
109785,2014,6,2,2,135
109785,2014,6,3,1,196
109785,2014,6,3,99,753
109785,2014,6,3,2,557
109785,2014,6,6,1,5
109785,2014,6,6,99,26
109785,2014,6,6,2,21
109785,2014,6,8,1,39
109785,2014,6,8,99,95
109785,2014,6,8,2,56
109785,2014,6,99,1,1021
109785,2014,6,99,99,3316
109785,2014,6,99,2,2295
109785,2014,6,9,1,99
109785,2014,6,9,99,332
109785,2014,6,9,2,233
109785,2014,6,1,1,492
109785,2014,6,1,99,1539
109785,2014,6,1,2,1047
109785,2015,6,7,1,26
109785,2015,6,7,99,91
109785,2015,6,7,2,65
109785,2015,6,5,1,4
109785,2015,6,5,99,11
109785,2015,6,5,2,7
109785,2015,6,4,1,90
109785,2015,6,4,99,304
109785,2015,6,4,2,214
109785,2015,6,2,1,49
109785,2015,6,2,99,166
109785,2015,6,2,2,117
109785,2015,6,3,1,220
109785,2015,6,3,99,736
109785,2015,6,3,2,516
109785,2015,6,6,1,8
109785,2015,6,6,99,19
109785,2015,6,6,2,11
109785,2015,6,8,1,33
109785,2015,6,8,99,76
109785,2015,6,8,2,43
109785,2015,6,99,1,896
109785,2015,6,99,99,2938
109785,2015,6,99,2,2042
109785,2015,6,9,1,77
109785,2015,6,9,99,251
109785,2015,6,9,2,174
109785,2015,6,1,1,389
109785,2015,6,1,99,1284
109785,2015,6,1,2,895
109819,2014,6,7,1,22
109819,2014,6,7,99,55
109819,2014,6,7,2,33
109819,2014,6,5,1,2
109819,2014,6,5,99,6
109819,2014,6,5,2,4
109819,2014,6,4,1,24
109819,2014,6,4,99,75
109819,2014,6,4,2,51
109819,2014,6,2,1,18
109819,2014,6,2,99,53
109819,2014,6,2,2,35
109819,2014,6,3,1,338
109819,2014,6,3,99,971
109819,2014,6,3,2,633
109819,2014,6,6,1,1
109819,2014,6,6,99,1
109819,2014,6,6,2,0
109819,2014,6,8,1,0
109819,2014,6,8,99,4
109819,2014,6,8,2,4
109819,2014,6,99,1,564
109819,2014,6,99,99,1604
109819,2014,6,99,2,1040
109819,2014,6,9,1,8
109819,2014,6,9,99,9
109819,2014,6,9,2,1
109819,2014,6,1,1,151
109819,2014,6,1,99,430
109819,2014,6,1,2,279
109819,2015,6,7,1,23
109819,2015,6,7,99,65
109819,2015,6,7,2,42
109819,2015,6,5,1,2
109819,2015,6,5,99,3
109819,2015,6,5,2,1
109819,2015,6,4,1,36
109819,2015,6,4,99,77
109819,2015,6,4,2,41
109819,2015,6,2,1,18
109819,2015,6,2,99,48
109819,2015,6,2,2,30
109819,2015,6,3,1,400
109819,2015,6,3,99,1193
109819,2015,6,3,2,793
109819,2015,6,6,1,1
109819,2015,6,6,99,1
109819,2015,6,6,2,0
109819,2015,6,8,1,3
109819,2015,6,8,99,6
109819,2015,6,8,2,3
109819,2015,6,99,1,648
109819,2015,6,99,99,1820
109819,2015,6,99,2,1172
109819,2015,6,9,1,1
109819,2015,6,9,99,1
109819,2015,6,9,2,0
109819,2015,6,1,1,164
109819,2015,6,1,99,426
109819,2015,6,1,2,262
109907,2014,6,7,1,5
109907,2014,6,7,99,11
109907,2014,6,7,2,6
109907,2014,6,5,1,0
109907,2014,6,5,99,2
109907,2014,6,5,2,2
109907,2014,6,4,1,2
109907,2014,6,4,99,4
109907,2014,6,4,2,2
109907,2014,6,2,1,14
109907,2014,6,2,99,36
109907,2014,6,2,2,22
109907,2014,6,3,1,35
109907,2014,6,3,99,97
109907,2014,6,3,2,62
109907,2014,6,6,1,2
109907,2014,6,6,99,2
109907,2014,6,6,2,0
109907,2014,6,8,1,0
109907,2014,6,8,99,0
109907,2014,6,8,2,0
109907,2014,6,99,1,95
109907,2014,6,99,99,247
109907,2014,6,99,2,152
109907,2014,6,9,1,1
109907,2014,6,9,99,1
109907,2014,6,9,2,0
109907,2014,6,1,1,36
109907,2014,6,1,99,94
109907,2014,6,1,2,58
109907,2015,6,7,1,7
109907,2015,6,7,99,20
109907,2015,6,7,2,13
109907,2015,6,5,1,1
109907,2015,6,5,99,2
109907,2015,6,5,2,1
109907,2015,6,4,1,3
109907,2015,6,4,99,5
109907,2015,6,4,2,2
109907,2015,6,2,1,11
109907,2015,6,2,99,38
109907,2015,6,2,2,27
109907,2015,6,3,1,36
109907,2015,6,3,99,114
109907,2015,6,3,2,78
109907,2015,6,6,1,1
109907,2015,6,6,99,5
109907,2015,6,6,2,4
109907,2015,6,8,1,1
109907,2015,6,8,99,1
109907,2015,6,8,2,0
109907,2015,6,99,1,109
109907,2015,6,99,99,290
109907,2015,6,99,2,181
109907,2015,6,9,1,0
109907,2015,6,9,99,2
109907,2015,6,9,2,2
109907,2015,6,1,1,49
109907,2015,6,1,99,103
109907,2015,6,1,2,54
109934,2014,6,7,1,0
109934,2014,6,7,99,8
109934,2014,6,7,2,8
109934,2014,6,5,1,0
109934,2014,6,5,99,1
109934,2014,6,5,2,1
109934,2014,6,4,1,0
109934,2014,6,4,99,9
109934,2014,6,4,2,9
109934,2014,6,2,1,2
109934,2014,6,2,99,12
109934,2014,6,2,2,10
109934,2014,6,3,1,2
109934,2014,6,3,99,58
109934,2014,6,3,2,56
109934,2014,6,6,1,1
109934,2014,6,6,99,3
109934,2014,6,6,2,2
109934,2014,6,8,1,0
109934,2014,6,8,99,0
109934,2014,6,8,2,0
109934,2014,6,99,1,6
109934,2014,6,99,99,101
109934,2014,6,99,2,95
109934,2014,6,9,1,1
109934,2014,6,9,99,1
109934,2014,6,9,2,0
109934,2014,6,1,1,0
109934,2014,6,1,99,9
109934,2014,6,1,2,9
109934,2015,6,7,1,0
109934,2015,6,7,99,4
109934,2015,6,7,2,4
109934,2015,6,5,1,1
109934,2015,6,5,99,1
109934,2015,6,5,2,0
109934,2015,6,4,1,2
109934,2015,6,4,99,8
109934,2015,6,4,2,6
109934,2015,6,2,1,0
109934,2015,6,2,99,11
109934,2015,6,2,2,11
109934,2015,6,3,1,6
109934,2015,6,3,99,62
109934,2015,6,3,2,56
109934,2015,6,6,1,0
109934,2015,6,6,99,1
109934,2015,6,6,2,1
109934,2015,6,8,1,0
109934,2015,6,8,99,0
109934,2015,6,8,2,0
109934,2015,6,99,1,9
109934,2015,6,99,99,98
109934,2015,6,99,2,89
109934,2015,6,9,1,0
109934,2015,6,9,99,3
109934,2015,6,9,2,3
109934,2015,6,1,1,0
109934,2015,6,1,99,8
109934,2015,6,1,2,8
110060,2014,6,7,1,0
110060,2014,6,7,99,0
110060,2014,6,7,2,0
110060,2014,6,5,1,0
110060,2014,6,5,99,0
110060,2014,6,5,2,0
110060,2014,6,4,1,8
110060,2014,6,4,99,15
110060,2014,6,4,2,7
110060,2014,6,2,1,1
110060,2014,6,2,99,1
110060,2014,6,2,2,0
110060,2014,6,3,1,1
110060,2014,6,3,99,1
110060,2014,6,3,2,0
110060,2014,6,6,1,0
110060,2014,6,6,99,0
110060,2014,6,6,2,0
110060,2014,6,8,1,17
110060,2014,6,8,99,31
110060,2014,6,8,2,14
110060,2014,6,99,1,27
110060,2014,6,99,99,49
110060,2014,6,99,2,22
110060,2014,6,9,1,0
110060,2014,6,9,99,1
110060,2014,6,9,2,1
110060,2014,6,1,1,0
110060,2014,6,1,99,0
110060,2014,6,1,2,0
110060,2015,6,7,1,0
110060,2015,6,7,99,0
110060,2015,6,7,2,0
110060,2015,6,5,1,0
110060,2015,6,5,99,0
110060,2015,6,5,2,0
110060,2015,6,4,1,9
110060,2015,6,4,99,30
110060,2015,6,4,2,21
110060,2015,6,2,1,0
110060,2015,6,2,99,4
110060,2015,6,2,2,4
110060,2015,6,3,1,4
110060,2015,6,3,99,5
110060,2015,6,3,2,1
110060,2015,6,6,1,0
110060,2015,6,6,99,0
110060,2015,6,6,2,0
110060,2015,6,8,1,0
110060,2015,6,8,99,0
110060,2015,6,8,2,0
110060,2015,6,99,1,17
110060,2015,6,99,99,45
110060,2015,6,99,2,28
110060,2015,6,9,1,1
110060,2015,6,9,99,1
110060,2015,6,9,2,0
110060,2015,6,1,1,3
110060,2015,6,1,99,5
110060,2015,6,1,2,2
110097,2014,6,7,1,23
110097,2014,6,7,99,71
110097,2014,6,7,2,48
110097,2014,6,5,1,3
110097,2014,6,5,99,5
110097,2014,6,5,2,2
110097,2014,6,4,1,106
110097,2014,6,4,99,217
110097,2014,6,4,2,111
110097,2014,6,2,1,11
110097,2014,6,2,99,30
110097,2014,6,2,2,19
110097,2014,6,3,1,41
110097,2014,6,3,99,119
110097,2014,6,3,2,78
110097,2014,6,6,1,1
110097,2014,6,6,99,4
110097,2014,6,6,2,3
110097,2014,6,8,1,29
110097,2014,6,8,99,55
110097,2014,6,8,2,26
110097,2014,6,99,1,564
110097,2014,6,99,99,1279
110097,2014,6,99,2,715
110097,2014,6,9,1,22
110097,2014,6,9,99,41
110097,2014,6,9,2,19
110097,2014,6,1,1,328
110097,2014,6,1,99,737
110097,2014,6,1,2,409
110097,2015,6,7,1,44
110097,2015,6,7,99,79
110097,2015,6,7,2,35
110097,2015,6,5,1,3
110097,2015,6,5,99,5
110097,2015,6,5,2,2
110097,2015,6,4,1,111
110097,2015,6,4,99,261
110097,2015,6,4,2,150
110097,2015,6,2,1,8
110097,2015,6,2,99,35
110097,2015,6,2,2,27
110097,2015,6,3,1,67
110097,2015,6,3,99,185
110097,2015,6,3,2,118
110097,2015,6,6,1,1
110097,2015,6,6,99,2
110097,2015,6,6,2,1
110097,2015,6,8,1,30
110097,2015,6,8,99,50
110097,2015,6,8,2,20
110097,2015,6,99,1,621
110097,2015,6,99,99,1369
110097,2015,6,99,2,748
110097,2015,6,9,1,15
110097,2015,6,9,99,27
110097,2015,6,9,2,12
110097,2015,6,1,1,342
110097,2015,6,1,99,725
110097,2015,6,1,2,383
110185,2014,6,7,1,1
110185,2014,6,7,99,3
110185,2014,6,7,2,2
110185,2014,6,5,1,0
110185,2014,6,5,99,0
110185,2014,6,5,2,0
110185,2014,6,4,1,2
110185,2014,6,4,99,2
110185,2014,6,4,2,0
110185,2014,6,2,1,0
110185,2014,6,2,99,3
110185,2014,6,2,2,3
110185,2014,6,3,1,4
110185,2014,6,3,99,8
110185,2014,6,3,2,4
110185,2014,6,6,1,0
110185,2014,6,6,99,0
110185,2014,6,6,2,0
110185,2014,6,8,1,0
110185,2014,6,8,99,0
110185,2014,6,8,2,0
110185,2014,6,99,1,73
110185,2014,6,99,99,130
110185,2014,6,99,2,57
110185,2014,6,9,1,55
110185,2014,6,9,99,93
110185,2014,6,9,2,38
110185,2014,6,1,1,11
110185,2014,6,1,99,21
110185,2014,6,1,2,10
110194,2014,6,7,1,0
110194,2014,6,7,99,0
110194,2014,6,7,2,0
110194,2014,6,5,1,0
110194,2014,6,5,99,0
110194,2014,6,5,2,0
110194,2014,6,4,1,0
110194,2014,6,4,99,0
110194,2014,6,4,2,0
110194,2014,6,2,1,1
110194,2014,6,2,99,1
110194,2014,6,2,2,0
110194,2014,6,3,1,4
110194,2014,6,3,99,4
110194,2014,6,3,2,0
110194,2014,6,6,1,0
110194,2014,6,6,99,0
110194,2014,6,6,2,0
110194,2014,6,8,1,0
110194,2014,6,8,99,0
110194,2014,6,8,2,0
110194,2014,6,99,1,9
110194,2014,6,99,99,9
110194,2014,6,99,2,0
110194,2014,6,9,1,0
110194,2014,6,9,99,0
110194,2014,6,9,2,0
110194,2014,6,1,1,4
110194,2014,6,1,99,4
110194,2014,6,1,2,0
110194,2015,6,7,1,0
110194,2015,6,7,99,0
110194,2015,6,7,2,0
110194,2015,6,5,1,0
110194,2015,6,5,99,0
110194,2015,6,5,2,0
110194,2015,6,4,1,3
110194,2015,6,4,99,3
110194,2015,6,4,2,0
110194,2015,6,2,1,2
110194,2015,6,2,99,2
110194,2015,6,2,2,0
110194,2015,6,3,1,5
110194,2015,6,3,99,5
110194,2015,6,3,2,0
110194,2015,6,6,1,0
110194,2015,6,6,99,0
110194,2015,6,6,2,0
110194,2015,6,8,1,0
110194,2015,6,8,99,0
110194,2015,6,8,2,0
110194,2015,6,99,1,13
110194,2015,6,99,99,13
110194,2015,6,99,2,0
110194,2015,6,9,1,0
110194,2015,6,9,99,0
110194,2015,6,9,2,0
110194,2015,6,1,1,3
110194,2015,6,1,99,3
110194,2015,6,1,2,0
110219,2014,6,7,1,4
110219,2014,6,7,99,11
110219,2014,6,7,2,7
110219,2014,6,5,1,0
110219,2014,6,5,99,0
110219,2014,6,5,2,0
110219,2014,6,4,1,1
110219,2014,6,4,99,3
110219,2014,6,4,2,2
110219,2014,6,2,1,17
110219,2014,6,2,99,36
110219,2014,6,2,2,19
110219,2014,6,3,1,7
110219,2014,6,3,99,17
110219,2014,6,3,2,10
110219,2014,6,6,1,0
110219,2014,6,6,99,0
110219,2014,6,6,2,0
110219,2014,6,8,1,0
110219,2014,6,8,99,0
110219,2014,6,8,2,0
110219,2014,6,99,1,74
110219,2014,6,99,99,177
110219,2014,6,99,2,103
110219,2014,6,9,1,20
110219,2014,6,9,99,31
110219,2014,6,9,2,11
110219,2014,6,1,1,25
110219,2014,6,1,99,79
110219,2014,6,1,2,54
110219,2015,6,7,1,4
110219,2015,6,7,99,8
110219,2015,6,7,2,4
110219,2015,6,5,1,0
110219,2015,6,5,99,3
110219,2015,6,5,2,3
110219,2015,6,4,1,0
110219,2015,6,4,99,1
110219,2015,6,4,2,1
110219,2015,6,2,1,32
110219,2015,6,2,99,57
110219,2015,6,2,2,25
110219,2015,6,3,1,11
110219,2015,6,3,99,19
110219,2015,6,3,2,8
110219,2015,6,6,1,1
110219,2015,6,6,99,2
110219,2015,6,6,2,1
110219,2015,6,8,1,0
110219,2015,6,8,99,0
110219,2015,6,8,2,0
110219,2015,6,99,1,105
110219,2015,6,99,99,240
110219,2015,6,99,2,135
110219,2015,6,9,1,16
110219,2015,6,9,99,45
110219,2015,6,9,2,29
110219,2015,6,1,1,41
110219,2015,6,1,99,105
110219,2015,6,1,2,64
110246,2014,6,7,1,11
110246,2014,6,7,99,15
110246,2014,6,7,2,4
110246,2014,6,5,1,19
110246,2014,6,5,99,34
110246,2014,6,5,2,15
110246,2014,6,4,1,49
110246,2014,6,4,99,111
110246,2014,6,4,2,62
110246,2014,6,2,1,34
110246,2014,6,2,99,50
110246,2014,6,2,2,16
110246,2014,6,3,1,130
110246,2014,6,3,99,282
110246,2014,6,3,2,152
110246,2014,6,6,1,4
110246,2014,6,6,99,6
110246,2014,6,6,2,2
110246,2014,6,8,1,18
110246,2014,6,8,99,40
110246,2014,6,8,2,22
110246,2014,6,99,1,939
110246,2014,6,99,99,1848
110246,2014,6,99,2,909
110246,2014,6,9,1,27
110246,2014,6,9,99,51
110246,2014,6,9,2,24
110246,2014,6,1,1,647
110246,2014,6,1,99,1259
110246,2014,6,1,2,612
110246,2015,6,7,1,18
110246,2015,6,7,99,34
110246,2015,6,7,2,16
110246,2015,6,5,1,13
110246,2015,6,5,99,23
110246,2015,6,5,2,10
110246,2015,6,4,1,35
110246,2015,6,4,99,108
110246,2015,6,4,2,73
110246,2015,6,2,1,23
110246,2015,6,2,99,35
110246,2015,6,2,2,12
110246,2015,6,3,1,150
110246,2015,6,3,99,338
110246,2015,6,3,2,188
110246,2015,6,6,1,7
110246,2015,6,6,99,9
110246,2015,6,6,2,2
110246,2015,6,8,1,14
110246,2015,6,8,99,34
110246,2015,6,8,2,20
110246,2015,6,99,1,934
110246,2015,6,99,99,1911
110246,2015,6,99,2,977
110246,2015,6,9,1,41
110246,2015,6,9,99,80
110246,2015,6,9,2,39
110246,2015,6,1,1,633
110246,2015,6,1,99,1250
110246,2015,6,1,2,617
110307,2014,6,7,1,0
110307,2014,6,7,99,6
110307,2014,6,7,2,6
110307,2014,6,5,1,0
110307,2014,6,5,99,0
110307,2014,6,5,2,0
110307,2014,6,4,1,1
110307,2014,6,4,99,4
110307,2014,6,4,2,3
110307,2014,6,2,1,3
110307,2014,6,2,99,16
110307,2014,6,2,2,13
110307,2014,6,3,1,2
110307,2014,6,3,99,19
110307,2014,6,3,2,17
110307,2014,6,6,1,0
110307,2014,6,6,99,0
110307,2014,6,6,2,0
110307,2014,6,8,1,0
110307,2014,6,8,99,0
110307,2014,6,8,2,0
110307,2014,6,99,1,15
110307,2014,6,99,99,106
110307,2014,6,99,2,91
110307,2014,6,9,1,1
110307,2014,6,9,99,6
110307,2014,6,9,2,5
110307,2014,6,1,1,8
110307,2014,6,1,99,55
110307,2014,6,1,2,47
110307,2015,6,7,1,0
110307,2015,6,7,99,5
110307,2015,6,7,2,5
110307,2015,6,5,1,0
110307,2015,6,5,99,2
110307,2015,6,5,2,2
110307,2015,6,4,1,2
110307,2015,6,4,99,2
110307,2015,6,4,2,0
110307,2015,6,2,1,4
110307,2015,6,2,99,10
110307,2015,6,2,2,6
110307,2015,6,3,1,4
110307,2015,6,3,99,15
110307,2015,6,3,2,11
110307,2015,6,6,1,0
110307,2015,6,6,99,0
110307,2015,6,6,2,0
110307,2015,6,8,1,0
110307,2015,6,8,99,0
110307,2015,6,8,2,0
110307,2015,6,99,1,24
110307,2015,6,99,99,97
110307,2015,6,99,2,73
110307,2015,6,9,1,2
110307,2015,6,9,99,7
110307,2015,6,9,2,5
110307,2015,6,1,1,12
110307,2015,6,1,99,56
110307,2015,6,1,2,44
110316,2014,6,7,1,4
110316,2014,6,7,99,22
110316,2014,6,7,2,18
110316,2014,6,5,1,0
110316,2014,6,5,99,0
110316,2014,6,5,2,0
110316,2014,6,4,1,4
110316,2014,6,4,99,22
110316,2014,6,4,2,18
110316,2014,6,2,1,5
110316,2014,6,2,99,22
110316,2014,6,2,2,17
110316,2014,6,3,1,6
110316,2014,6,3,99,33
110316,2014,6,3,2,27
110316,2014,6,6,1,0
110316,2014,6,6,99,2
110316,2014,6,6,2,2
110316,2014,6,8,1,8
110316,2014,6,8,99,22
110316,2014,6,8,2,14
110316,2014,6,99,1,90
110316,2014,6,99,99,348
110316,2014,6,99,2,258
110316,2014,6,9,1,3
110316,2014,6,9,99,14
110316,2014,6,9,2,11
110316,2014,6,1,1,60
110316,2014,6,1,99,211
110316,2014,6,1,2,151
110316,2015,6,7,1,3
110316,2015,6,7,99,18
110316,2015,6,7,2,15
110316,2015,6,5,1,0
110316,2015,6,5,99,2
110316,2015,6,5,2,2
110316,2015,6,4,1,5
110316,2015,6,4,99,25
110316,2015,6,4,2,20
110316,2015,6,2,1,4
110316,2015,6,2,99,17
110316,2015,6,2,2,13
110316,2015,6,3,1,7
110316,2015,6,3,99,47
110316,2015,6,3,2,40
110316,2015,6,6,1,0
110316,2015,6,6,99,2
110316,2015,6,6,2,2
110316,2015,6,8,1,6
110316,2015,6,8,99,21
110316,2015,6,8,2,15
110316,2015,6,99,1,90
110316,2015,6,99,99,381
110316,2015,6,99,2,291
110316,2015,6,9,1,4
110316,2015,6,9,99,18
110316,2015,6,9,2,14
110316,2015,6,1,1,61
110316,2015,6,1,99,231
110316,2015,6,1,2,170
110334,2014,6,7,1,20
110334,2014,6,7,99,40
110334,2014,6,7,2,20
110334,2014,6,5,1,3
110334,2014,6,5,99,9
110334,2014,6,5,2,6
110334,2014,6,4,1,17
110334,2014,6,4,99,41
110334,2014,6,4,2,24
110334,2014,6,2,1,6
110334,2014,6,2,99,14
110334,2014,6,2,2,8
110334,2014,6,3,1,130
110334,2014,6,3,99,417
110334,2014,6,3,2,287
110334,2014,6,6,1,0
110334,2014,6,6,99,4
110334,2014,6,6,2,4
110334,2014,6,8,1,7
110334,2014,6,8,99,12
110334,2014,6,8,2,5
110334,2014,6,99,1,446
110334,2014,6,99,99,1165
110334,2014,6,99,2,719
110334,2014,6,9,1,6
110334,2014,6,9,99,23
110334,2014,6,9,2,17
110334,2014,6,1,1,257
110334,2014,6,1,99,605
110334,2014,6,1,2,348
110334,2015,6,7,1,21
110334,2015,6,7,99,56
110334,2015,6,7,2,35
110334,2015,6,5,1,1
110334,2015,6,5,99,6
110334,2015,6,5,2,5
110334,2015,6,4,1,18
110334,2015,6,4,99,40
110334,2015,6,4,2,22
110334,2015,6,2,1,3
110334,2015,6,2,99,8
110334,2015,6,2,2,5
110334,2015,6,3,1,155
110334,2015,6,3,99,474
110334,2015,6,3,2,319
110334,2015,6,6,1,0
110334,2015,6,6,99,1
110334,2015,6,6,2,1
110334,2015,6,8,1,5
110334,2015,6,8,99,11
110334,2015,6,8,2,6
110334,2015,6,99,1,433
110334,2015,6,99,99,1211
110334,2015,6,99,2,778
110334,2015,6,9,1,5
110334,2015,6,9,99,14
110334,2015,6,9,2,9
110334,2015,6,1,1,225
110334,2015,6,1,99,601
110334,2015,6,1,2,376
110361,2014,6,7,1,7
110361,2014,6,7,99,30
110361,2014,6,7,2,23
110361,2014,6,5,1,2
110361,2014,6,5,99,12
110361,2014,6,5,2,10
110361,2014,6,4,1,34
110361,2014,6,4,99,88
110361,2014,6,4,2,54
110361,2014,6,2,1,50
110361,2014,6,2,99,165
110361,2014,6,2,2,115
110361,2014,6,3,1,118
110361,2014,6,3,99,459
110361,2014,6,3,2,341
110361,2014,6,6,1,5
110361,2014,6,6,99,11
110361,2014,6,6,2,6
110361,2014,6,8,1,8
110361,2014,6,8,99,34
110361,2014,6,8,2,26
110361,2014,6,99,1,560
110361,2014,6,99,99,1752
110361,2014,6,99,2,1192
110361,2014,6,9,1,46
110361,2014,6,9,99,108
110361,2014,6,9,2,62
110361,2014,6,1,1,290
110361,2014,6,1,99,845
110361,2014,6,1,2,555
110361,2015,6,7,1,21
110361,2015,6,7,99,56
110361,2015,6,7,2,35
110361,2015,6,5,1,5
110361,2015,6,5,99,12
110361,2015,6,5,2,7
110361,2015,6,4,1,39
110361,2015,6,4,99,105
110361,2015,6,4,2,66
110361,2015,6,2,1,43
110361,2015,6,2,99,152
110361,2015,6,2,2,109
110361,2015,6,3,1,156
110361,2015,6,3,99,581
110361,2015,6,3,2,425
110361,2015,6,6,1,1
110361,2015,6,6,99,5
110361,2015,6,6,2,4
110361,2015,6,8,1,17
110361,2015,6,8,99,39
110361,2015,6,8,2,22
110361,2015,6,99,1,622
110361,2015,6,99,99,1959
110361,2015,6,99,2,1337
110361,2015,6,9,1,36
110361,2015,6,9,99,121
110361,2015,6,9,2,85
110361,2015,6,1,1,304
110361,2015,6,1,99,888
110361,2015,6,1,2,584
110370,2014,6,7,1,0
110370,2014,6,7,99,0
110370,2014,6,7,2,0
110370,2014,6,5,1,2
110370,2014,6,5,99,2
110370,2014,6,5,2,0
110370,2014,6,4,1,30
110370,2014,6,4,99,71
110370,2014,6,4,2,41
110370,2014,6,2,1,6
110370,2014,6,2,99,20
110370,2014,6,2,2,14
110370,2014,6,3,1,24
110370,2014,6,3,99,48
110370,2014,6,3,2,24
110370,2014,6,6,1,2
110370,2014,6,6,99,4
110370,2014,6,6,2,2
110370,2014,6,8,1,44
110370,2014,6,8,99,119
110370,2014,6,8,2,75
110370,2014,6,99,1,190
110370,2014,6,99,99,478
110370,2014,6,99,2,288
110370,2014,6,9,1,17
110370,2014,6,9,99,48
110370,2014,6,9,2,31
110370,2014,6,1,1,65
110370,2014,6,1,99,166
110370,2014,6,1,2,101
110370,2015,6,7,1,0
110370,2015,6,7,99,0
110370,2015,6,7,2,0
110370,2015,6,5,1,3
110370,2015,6,5,99,5
110370,2015,6,5,2,2
110370,2015,6,4,1,18
110370,2015,6,4,99,55
110370,2015,6,4,2,37
110370,2015,6,2,1,5
110370,2015,6,2,99,16
110370,2015,6,2,2,11
110370,2015,6,3,1,24
110370,2015,6,3,99,66
110370,2015,6,3,2,42
110370,2015,6,6,1,0
110370,2015,6,6,99,2
110370,2015,6,6,2,2
110370,2015,6,8,1,34
110370,2015,6,8,99,120
110370,2015,6,8,2,86
110370,2015,6,99,1,176
110370,2015,6,99,99,465
110370,2015,6,99,2,289
110370,2015,6,9,1,21
110370,2015,6,9,99,38
110370,2015,6,9,2,17
110370,2015,6,1,1,71
110370,2015,6,1,99,163
110370,2015,6,1,2,92
110398,2014,6,7,1,6
110398,2014,6,7,99,13
110398,2014,6,7,2,7
110398,2014,6,5,1,1
110398,2014,6,5,99,1
110398,2014,6,5,2,0
110398,2014,6,4,1,34
110398,2014,6,4,99,71
110398,2014,6,4,2,37
110398,2014,6,2,1,8
110398,2014,6,2,99,17
110398,2014,6,2,2,9
110398,2014,6,3,1,23
110398,2014,6,3,99,45
110398,2014,6,3,2,22
110398,2014,6,6,1,0
110398,2014,6,6,99,1
110398,2014,6,6,2,1
110398,2014,6,8,1,16
110398,2014,6,8,99,35
110398,2014,6,8,2,19
110398,2014,6,99,1,181
110398,2014,6,99,99,351
110398,2014,6,99,2,170
110398,2014,6,9,1,17
110398,2014,6,9,99,35
110398,2014,6,9,2,18
110398,2014,6,1,1,76
110398,2014,6,1,99,133
110398,2014,6,1,2,57
110398,2015,6,7,1,6
110398,2015,6,7,99,10
110398,2015,6,7,2,4
110398,2015,6,5,1,0
110398,2015,6,5,99,2
110398,2015,6,5,2,2
110398,2015,6,4,1,20
110398,2015,6,4,99,56
110398,2015,6,4,2,36
110398,2015,6,2,1,8
110398,2015,6,2,99,16
110398,2015,6,2,2,8
110398,2015,6,3,1,18
110398,2015,6,3,99,42
110398,2015,6,3,2,24
110398,2015,6,6,1,1
110398,2015,6,6,99,2
110398,2015,6,6,2,1
110398,2015,6,8,1,19
110398,2015,6,8,99,38
110398,2015,6,8,2,19
110398,2015,6,99,1,150
110398,2015,6,99,99,332
110398,2015,6,99,2,182
110398,2015,6,9,1,17
110398,2015,6,9,99,36
110398,2015,6,9,2,19
110398,2015,6,1,1,61
110398,2015,6,1,99,130
110398,2015,6,1,2,69
110404,2014,6,7,1,10
110404,2014,6,7,99,17
110404,2014,6,7,2,7
110404,2014,6,5,1,0
110404,2014,6,5,99,0
110404,2014,6,5,2,0
110404,2014,6,4,1,63
110404,2014,6,4,99,122
110404,2014,6,4,2,59
110404,2014,6,2,1,5
